city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Zweibrücken,49.2500,7.3667,Germany,DE,Rhineland-Palatinate,minor,34209,34091
Ahrensburg,53.6747,10.2411,Germany,DE,Schleswig-Holstein,,34201,34201
Viernheim,49.5417,8.5786,Germany,DE,Hesse,,34189,34189
Radebeul,51.1000,13.6500,Germany,DE,Saxony,,34151,34151
Wedel,53.5833,9.7000,Germany,DE,Schleswig-Holstein,,34151,34151
Merseburg,51.3544,11.9928,Germany,DE,Saxony-Anhalt,minor,34080,33641
Hemer,51.3833,7.7667,Germany,DE,North Rhine-Westphalia,,34080,33708
Geldern,51.5197,6.3325,Germany,DE,North Rhine-Westphalia,,33836,33733
Kornwestheim,48.8598,9.1852,Germany,DE,Baden-Württemberg,,33803,33681
Korschenbroich,51.1833,6.5167,Germany,DE,North Rhine-Westphalia,,33786,33786
Biberach,48.1000,9.7833,Germany,DE,Baden-Württemberg,minor,33708,33708
Stuhr,53.0167,8.7500,Germany,DE,Lower Saxony,,33678,33494
Uelzen,52.9647,10.5658,Germany,DE,Lower Saxony,minor,33629,33629
Schwedt (Oder),53.0500,14.2667,Germany,DE,Brandenburg,,33525,33525
Vechta,52.7306,8.2886,Germany,DE,Lower Saxony,minor,33309,33309
Rheinfelden (Baden),47.5611,7.7917,Germany,DE,Baden-Württemberg,,33074,33045
Bad Nauheim,50.3667,8.7500,Germany,DE,Hesse,,32777,32777
Wernigerode,51.8350,10.7853,Germany,DE,Saxony-Anhalt,,32733,32027
Lampertheim,49.6000,8.4667,Germany,DE,Hesse,,32682,32682
Bernburg,51.8000,11.7333,Germany,DE,Saxony-Anhalt,minor,32674,32000
Jülich,50.9222,6.3583,Germany,DE,North Rhine-Westphalia,,32635,32635
Forchheim,49.7197,11.0581,Germany,DE,Bavaria,minor,32433,32433
Naumburg,51.1500,11.8167,Germany,DE,Saxony-Anhalt,minor,32402,31815
Achim,53.0653,9.0342,Germany,DE,Lower Saxony,,32379,32379
Delbrück,51.7667,8.5667,Germany,DE,North Rhine-Westphalia,,32266,32266
Fürstenwalde,52.3667,14.0667,Germany,DE,Brandenburg,,32120,32120
Bramsche,52.4000,7.9833,Germany,DE,Lower Saxony,,32103,32103
Altenburg,50.9850,12.4333,Germany,DE,Thuringia,minor,32074,30670
Herrenberg,48.5967,8.8708,Germany,DE,Baden-Württemberg,,31918,31918
Itzehoe,53.9250,9.5164,Germany,DE,Schleswig-Holstein,minor,31879,31855
Georgsmarienhütte,52.2000,8.0667,Germany,DE,Lower Saxony,,31827,31790
Radolfzell am Bodensee,47.7333,8.9667,Germany,DE,Baden-Württemberg,,31582,31582
Ganderkesee,53.0358,8.5483,Germany,DE,Lower Saxony,,31578,31578
Hoyerswerda,51.4333,14.2500,Germany,DE,Saxony,,31575,31394
Geesthacht,53.4375,10.3675,Germany,DE,Schleswig-Holstein,,31539,31539
Oer-Erkenschwick,51.6422,7.2508,Germany,DE,North Rhine-Westphalia,,31442,31395
Kreuztal,50.9667,7.9667,Germany,DE,North Rhine-Westphalia,,31187,30787
Weyhe,52.9936,8.8733,Germany,DE,Lower Saxony,,31162,31162
Rheinberg,51.5467,6.6006,Germany,DE,North Rhine-Westphalia,,31097,30863
Burgdorf,52.4500,10.0083,Germany,DE,Lower Saxony,,31083,31083
Neuruppin,52.9331,12.8000,Germany,DE,Brandenburg,minor,31002,31002
Einbeck,51.8167,9.8667,Germany,DE,Lower Saxony,,30826,30420
Werl,51.5500,7.9200,Germany,DE,North Rhine-Westphalia,,30772,30736
Schönebeck,52.0167,11.7500,Germany,DE,Saxony-Anhalt,,30720,30067
Gevelsberg,51.3167,7.3333,Germany,DE,North Rhine-Westphalia,,30695,30669
Haan,51.1667,7.0000,Germany,DE,North Rhine-Westphalia,,30484,30298
Lohmar,50.8167,7.2167,Germany,DE,North Rhine-Westphalia,,30452,30452
Osterholz-Scharmbeck,53.2167,8.8000,Germany,DE,Lower Saxony,minor,30438,30438
Walsrode,52.8667,9.5833,Germany,DE,Lower Saxony,,30370,30370
Ennepetal,51.2833,7.3333,Germany,DE,North Rhine-Westphalia,,30306,30306
Weil am Rhein,47.5947,7.6108,Germany,DE,Baden-Württemberg,,30251,30251
Taunusstein,50.1333,8.1500,Germany,DE,Hesse,,30221,30221
Andernach,50.4397,7.4017,Germany,DE,Rhineland-Palatinate,,30126,30126
Bad Hersfeld,50.8683,9.7075,Germany,DE,Hesse,minor,30101,30101
Gaggenau,48.8039,8.3194,Germany,DE,Baden-Württemberg,,30059,30059
Friedberg,48.3500,10.9833,Germany,DE,Bavaria,,30056,30056
Bretten,49.0364,8.7061,Germany,DE,Baden-Württemberg,,29927,29927
Meschede,51.3500,8.2833,Germany,DE,North Rhine-Westphalia,minor,29921,29608
Neuburg,48.7333,11.1833,Germany,DE,Bavaria,minor,29830,29830
Merzig,49.4500,6.6167,Germany,DE,Saarland,minor,29745,29609
Friedberg,50.3333,8.7500,Germany,DE,Hesse,minor,29674,29674
Werne an der Lippe,51.6667,7.6167,Germany,DE,North Rhine-Westphalia,,29662,29355
Rietberg,51.8000,8.4333,Germany,DE,North Rhine-Westphalia,,29564,29564
Vaihingen an der Enz,48.9328,8.9564,Germany,DE,Baden-Württemberg,,29467,29154
Saalfeld,50.6500,11.3667,Germany,DE,Thuringia,minor,29457,28772
Waltrop,51.6167,7.3833,Germany,DE,North Rhine-Westphalia,,29429,29429
Bad Zwischenahn,53.1836,8.0097,Germany,DE,Lower Saxony,,29351,29351
Landsberg,48.0478,10.8989,Germany,DE,Bavaria,minor,29344,29344
Oelde,51.8333,8.1500,Germany,DE,North Rhine-Westphalia,,29326,29210
Tönisvorst,51.3208,6.4931,Germany,DE,North Rhine-Westphalia,,29306,29257
Schwandorf,49.3283,12.1100,Germany,DE,Bavaria,minor,29254,29254
Güstrow,53.7939,12.1764,Germany,DE,Mecklenburg-Western Pomerania,minor,29241,29026
Riesa,51.3081,13.2939,Germany,DE,Saxony,,29113,29113
Northeim,51.7067,10.0011,Germany,DE,Lower Saxony,minor,29107,28981
Kelkheim (Taunus),50.1378,8.4497,Germany,DE,Hesse,,29055,28913
Rendsburg,54.3000,9.6667,Germany,DE,Schleswig-Holstein,minor,28977,28977
Meißen,51.1667,13.4833,Germany,DE,Saxony,minor,28964,28964
Springe,52.2167,9.5500,Germany,DE,Lower Saxony,,28951,28948
Unterschleißheim,48.2833,11.5667,Germany,DE,Bavaria,,28907,28896
Bühl,48.6953,8.1350,Germany,DE,Baden-Württemberg,,28889,28833
Höxter,51.7667,9.3667,Germany,DE,North Rhine-Westphalia,minor,28824,28467
Blankenfelde,52.3500,13.4000,Germany,DE,Brandenburg,,28761,28761
Rösrath,50.9000,7.1833,Germany,DE,North Rhine-Westphalia,,28712,28712
Winnenden,48.8764,9.3978,Germany,DE,Baden-Württemberg,,28569,28569
Schwelm,51.2667,7.2667,Germany,DE,North Rhine-Westphalia,minor,28542,28501
Idar-Oberstein,49.7114,7.3131,Germany,DE,Rhineland-Palatinate,,28423,28423
Mechernich,50.6000,6.6500,Germany,DE,North Rhine-Westphalia,,28327,28327
Geislingen an der Steige,48.6244,9.8306,Germany,DE,Baden-Württemberg,,28290,28290
Reinbek,53.5089,10.2483,Germany,DE,Schleswig-Holstein,,28277,28277
Bad Neuenahr-Ahrweiler,50.5447,7.1133,Germany,DE,Rhineland-Palatinate,minor,28251,26550
Wegberg,51.1417,6.2792,Germany,DE,North Rhine-Westphalia,,28213,28213
Emmendingen,48.1214,7.8492,Germany,DE,Baden-Württemberg,minor,28207,28207
Henstedt-Ulzburg,53.7833,10.0000,Germany,DE,Schleswig-Holstein,,28182,28182
Grimma,51.2386,12.7253,Germany,DE,Saxony,,28181,28181
Königsbrunn,48.2689,10.8908,Germany,DE,Bavaria,,28076,27888
Hattersheim,50.0722,8.4864,Germany,DE,Hesse,,28040,28040
Leichlingen,51.1167,7.0167,Germany,DE,North Rhine-Westphalia,,28031,27868
Kevelaer,51.5833,6.2500,Germany,DE,North Rhine-Westphalia,,28021,27891
Zeitz,51.0478,12.1383,Germany,DE,Saxony-Anhalt,,27955,27003
Baunatal,51.2589,9.4183,Germany,DE,Hesse,,27906,27906
Geilenkirchen,50.9653,6.1194,Germany,DE,North Rhine-Westphalia,,27836,27836
Sundern,51.3167,8.0000,Germany,DE,North Rhine-Westphalia,,27802,27511
Olching,48.2000,11.3167,Germany,DE,Bavaria,,27741,27653
Ludwigsfelde,52.2997,13.2667,Germany,DE,Brandenburg,,27658,27658
Wetter (Ruhr),51.3881,7.3950,Germany,DE,North Rhine-Westphalia,,27441,27236
Griesheim,49.8639,8.5639,Germany,DE,Hesse,,27435,27357
Lohne,52.6667,8.2386,Germany,DE,Lower Saxony,,27387,27387
Teltow,52.4022,13.2706,Germany,DE,Brandenburg,,27371,27371
Baesweiler,50.9000,6.1833,Germany,DE,North Rhine-Westphalia,,27351,27351
Arnstadt,50.8342,10.9464,Germany,DE,Thuringia,minor,27330,27330
Garmisch-Partenkirchen,47.5000,11.0833,Germany,DE,Bavaria,minor,27249,27249
Aschersleben,51.7500,11.4667,Germany,DE,Saxony-Anhalt,,27220,26328
Overath,50.9500,7.3000,Germany,DE,North Rhine-Westphalia,,27148,27148
Schloß Holte-Stukenbrock,51.8833,8.6167,Germany,DE,North Rhine-Westphalia,,27120,27120
Strausberg,52.5833,13.8833,Germany,DE,Brandenburg,,27119,27119
Rheinbach,50.6333,6.9500,Germany,DE,North Rhine-Westphalia,,27063,26831
Leimen,49.3481,8.6911,Germany,DE,Baden-Württemberg,,27016,27016
Wangen im Allgäu,47.6858,9.8342,Germany,DE,Baden-Württemberg,,26956,26956
Hamminkeln,51.7319,6.5908,Germany,DE,North Rhine-Westphalia,,26900,26900
Ehingen an der Donau,48.2833,9.7236,Germany,DE,Baden-Württemberg,,26766,26766
Wiesloch,49.2942,8.6983,Germany,DE,Baden-Württemberg,,26758,26546
Butzbach,50.4367,8.6622,Germany,DE,Hesse,,26660,26660
Hohen Neuendorf,52.6667,13.2833,Germany,DE,Brandenburg,,26658,26658
Zirndorf,49.4500,10.9500,Germany,DE,Bavaria,,26534,26534
Hennigsdorf,52.6378,13.2036,Germany,DE,Brandenburg,,26515,26515
Lauf,49.5103,11.2772,Germany,DE,Bavaria,minor,26515,26387
Neckarsulm,49.1917,9.2246,Germany,DE,Baden-Württemberg,,26492,26292
Pfaffenhofen,48.5333,11.5167,Germany,DE,Bavaria,minor,26453,26453
Heiligenhaus,51.3167,6.9667,Germany,DE,North Rhine-Westphalia,,26367,26367
Heppenheim,49.6431,8.6389,Germany,DE,Hesse,minor,26357,26357
Sangerhausen,51.4667,11.3000,Germany,DE,Saxony-Anhalt,minor,26297,25419
Nordenham,53.5000,8.4667,Germany,DE,Lower Saxony,,26193,25959
Mühlacker,48.9500,8.8394,Germany,DE,Baden-Württemberg,,26137,26137
Groß-Gerau,49.9192,8.4850,Germany,DE,Hesse,minor,26068,26068
Selm,51.6833,7.4833,Germany,DE,North Rhine-Westphalia,,26011,25983
Weiterstadt,49.9000,8.6000,Germany,DE,Hesse,,25975,25942
Kulmbach,50.1000,11.4333,Germany,DE,Bavaria,minor,25915,25724
Köthen,51.7500,11.9167,Germany,DE,Saxony-Anhalt,minor,25911,24876
Sankt Wendel,49.4667,7.1667,Germany,DE,Saarland,minor,25862,25337
Bad Honnef am Rhein,50.6450,7.2269,Germany,DE,North Rhine-Westphalia,,25816,25738
Achern,48.6333,8.0667,Germany,DE,Baden-Württemberg,,25776,25776
Bingen am Rhein,49.9667,7.9000,Germany,DE,Rhineland-Palatinate,,25757,25757
Helmstedt,52.2281,11.0106,Germany,DE,Lower Saxony,minor,25728,25325
Lübbecke,52.3081,8.6231,Germany,DE,North Rhine-Westphalia,,25674,25674
Roth,49.2461,11.0911,Germany,DE,Bavaria,,25593,25165
Harsewinkel,51.9667,8.2331,Germany,DE,North Rhine-Westphalia,,25575,25575
Lindau,47.5458,9.6833,Germany,DE,Bavaria,,25547,25547
Schleswig,54.5181,9.5703,Germany,DE,Schleswig-Holstein,minor,25510,25510
Lennestadt,51.1236,8.0681,Germany,DE,North Rhine-Westphalia,,25503,25176
Verl,51.8831,8.5167,Germany,DE,North Rhine-Westphalia,,25498,25177
Rinteln,52.1906,9.0814,Germany,DE,Lower Saxony,,25484,25380
Friedrichsdorf,50.2556,8.6397,Germany,DE,Hesse,,25450,25450
Brilon,51.3956,8.5678,Germany,DE,North Rhine-Westphalia,,25417,25303
Staßfurt,51.8667,11.5667,Germany,DE,Saxony-Anhalt,,25385,24265
Unterhaching,48.0658,11.6100,Germany,DE,Bavaria,,25379,25379
Horb am Neckar,48.4453,8.6911,Germany,DE,Baden-Württemberg,,25379,25379
Plettenberg,51.2167,7.8833,Germany,DE,North Rhine-Westphalia,,25318,24716
Delitzsch,51.5264,12.3425,Germany,DE,Saxony,,25276,25276
Geretsried,47.8667,11.4667,Germany,DE,Bavaria,,25275,25221
Rottweil,48.1681,8.6247,Germany,DE,Baden-Württemberg,minor,25274,24984
Idstein,50.2206,8.2742,Germany,DE,Hesse,,25234,25234
Weingarten,47.8092,9.6444,Germany,DE,Baden-Württemberg,,25168,25168
Petershagen,52.3833,8.9667,Germany,DE,North Rhine-Westphalia,,25168,25027
Pfungstadt,49.8056,8.6044,Germany,DE,Hesse,,25151,24885
Wiehl,50.9500,7.5333,Germany,DE,North Rhine-Westphalia,,25135,25088
Rudolstadt,50.7169,11.3275,Germany,DE,Thuringia,,25115,24450
Salzkotten,51.6708,8.6047,Germany,DE,North Rhine-Westphalia,,25062,25040
Norden,53.5967,7.2056,Germany,DE,Lower Saxony,,25060,24855
Öhringen,49.2000,9.5000,Germany,DE,Baden-Württemberg,,25049,25049
Vaterstetten,48.1050,11.7706,Germany,DE,Bavaria,,25023,25023
Obertshausen,50.0667,8.8333,Germany,DE,Hesse,,24968,24968
Ditzingen,48.8264,9.0667,Germany,DE,Baden-Württemberg,,24883,24803
Schmallenberg,51.1490,8.2845,Germany,DE,North Rhine-Westphalia,,24869,24704
Zittau,50.8961,14.8072,Germany,DE,Saxony,,24858,24858
Lüdinghausen,51.7667,7.4333,Germany,DE,North Rhine-Westphalia,,24847,24847
Warstein,51.4500,8.3500,Germany,DE,North Rhine-Westphalia,,24842,24325
Bad Oldesloe,53.8117,10.3742,Germany,DE,Schleswig-Holstein,minor,24841,24841
Espelkamp,52.3772,8.6328,Germany,DE,North Rhine-Westphalia,,24754,24754
Sprockhövel,51.3667,7.2500,Germany,DE,North Rhine-Westphalia,,24747,24659
Meckenheim,50.6333,7.0167,Germany,DE,North Rhine-Westphalia,,24693,24693
Olpe,51.0167,7.8333,Germany,DE,North Rhine-Westphalia,minor,24688,24677
Markkleeberg,51.2778,12.3833,Germany,DE,Saxony,,24664,24563
Meiningen,50.5500,10.4167,Germany,DE,Thuringia,minor,24538,24538
Hannoversch Münden,51.4167,9.6500,Germany,DE,Lower Saxony,,24467,23289
Isernhagen-Süd,52.4342,9.8572,Germany,DE,Lower Saxony,,24409,24280
Spremberg,51.5717,14.3794,Germany,DE,Brandenburg,,24373,21464
Attendorn,51.1167,7.9000,Germany,DE,North Rhine-Westphalia,,24367,24207
Syke,52.9131,8.8269,Germany,DE,Lower Saxony,,24365,24365
Ronnenberg,52.3194,9.6556,Germany,DE,Lower Saxony,,24347,24239
Senftenberg,51.5167,14.0167,Germany,DE,Brandenburg,minor,24275,23232
Bad Mergentheim,49.5000,9.7667,Germany,DE,Baden-Württemberg,,24247,24247
Waldshut-Tiengen,47.6231,8.2144,Germany,DE,Baden-Württemberg,minor,24226,24207
Rathenow,52.6000,12.3333,Germany,DE,Brandenburg,minor,24179,24063
Haren,52.7667,7.2167,Germany,DE,Lower Saxony,,24137,24137
Übach-Palenberg,50.9197,6.1194,Germany,DE,North Rhine-Westphalia,,24081,23979
Herzogenaurach,49.5700,10.8819,Germany,DE,Bavaria,,24068,24068
Limbach-Oberfrohna,50.8667,12.7500,Germany,DE,Saxony,,24029,23881
Varel,53.3969,8.1361,Germany,DE,Lower Saxony,,24001,23957
Quedlinburg,51.7917,11.1472,Germany,DE,Saxony-Anhalt,,23989,23341
Waldkraiburg,48.2167,12.4000,Germany,DE,Bavaria,,23957,23957
Bedburg,51.0000,6.5625,Germany,DE,North Rhine-Westphalia,,23867,23867
Sonneberg,50.3500,11.1667,Germany,DE,Thuringia,minor,23830,23097
Sehnde,52.3161,9.9642,Germany,DE,Lower Saxony,,23769,23769
Calw,48.7167,8.7333,Germany,DE,Baden-Württemberg,minor,23742,23742
Döbeln,51.1194,13.1128,Germany,DE,Saxony,,23720,23720
Freudenstadt,48.4633,8.4111,Germany,DE,Baden-Württemberg,minor,23704,23704
Wandlitz,52.7500,13.4497,Germany,DE,Brandenburg,,23657,23657
Salzwedel,52.8500,11.1500,Germany,DE,Saxony-Anhalt,minor,23655,22999
Alfter,50.7356,7.0092,Germany,DE,North Rhine-Westphalia,,23622,23521
Jüchen,51.1011,6.5017,Germany,DE,North Rhine-Westphalia,,23611,23611
Korbach,51.2833,8.8667,Germany,DE,Hesse,minor,23581,23287
Leutkirch im Allgäu,47.8256,10.0222,Germany,DE,Baden-Württemberg,,23509,23056
Starnberg,47.9972,11.3406,Germany,DE,Bavaria,minor,23498,23453
Husum,54.4667,9.0500,Germany,DE,Schleswig-Holstein,minor,23478,23478
Westerstede,53.2500,7.9167,Germany,DE,Lower Saxony,minor,23452,23452
Mosbach,49.3522,9.1467,Germany,DE,Baden-Württemberg,minor,23398,23307
Eisenhüttenstadt,52.1450,14.6728,Germany,DE,Brandenburg,,23373,22919
Dillenburg,50.7333,8.2833,Germany,DE,Hesse,,23365,23230
Gelnhausen,50.2000,9.1667,Germany,DE,Hesse,,23220,23220
Kaltenkirchen,53.8397,9.9603,Germany,DE,Schleswig-Holstein,,23191,23191
Netphen,50.9147,8.1000,Germany,DE,North Rhine-Westphalia,,23130,23116
Wallenhorst,52.3500,8.0167,Germany,DE,Lower Saxony,,23081,22867
Warburg,51.5000,9.1697,Germany,DE,North Rhine-Westphalia,,23079,22953
Bad Soden am Taunus,50.1333,8.5000,Germany,DE,Hesse,,23036,23036
Bad Salzungen,50.8117,10.2333,Germany,DE,Thuringia,minor,22976,22976
Rastede,53.2500,8.2000,Germany,DE,Lower Saxony,,22874,22874
Gersthofen,48.4167,10.8667,Germany,DE,Bavaria,,22847,22847
Karben,50.2322,8.7681,Germany,DE,Hesse,,22843,22843
Büdingen,50.2908,9.1125,Germany,DE,Hesse,,22831,22831
Wertheim,49.7500,9.5167,Germany,DE,Baden-Württemberg,,22780,22777
Vreden,52.0333,6.8333,Germany,DE,North Rhine-Westphalia,,22758,22758
Edewecht,53.1258,7.9825,Germany,DE,Lower Saxony,,22748,22748
Herdecke,51.4000,7.4333,Germany,DE,North Rhine-Westphalia,,22733,22689
Weilheim,47.8333,11.1500,Germany,DE,Bavaria,minor,22703,22703
Überlingen,47.7667,9.1650,Germany,DE,Baden-Württemberg,,22684,22684
Neusäß,48.4000,10.8333,Germany,DE,Bavaria,,22676,22676
Lengerich,52.1750,7.8667,Germany,DE,North Rhine-Westphalia,,22641,22527
Nagold,48.5519,8.7256,Germany,DE,Baden-Württemberg,,22635,22635
Senden,48.3167,10.0667,Germany,DE,Bavaria,,22625,22625
Bad Kissingen,50.2000,10.0667,Germany,DE,Bavaria,minor,22619,22619
Friesoythe,53.0206,7.8586,Germany,DE,Lower Saxony,,22612,22612
Laupheim,48.2289,9.8797,Germany,DE,Baden-Württemberg,,22595,22595
Donaueschingen,47.9531,8.5033,Germany,DE,Baden-Württemberg,,22526,22150
Burg,52.2725,11.8550,Germany,DE,Saxony-Anhalt,minor,22478,22254
Glauchau,50.8233,12.5444,Germany,DE,Saxony,,22440,22005
Kitzingen,49.7333,10.1667,Germany,DE,Bavaria,minor,22429,22429
Gardelegen,52.5264,11.3925,Germany,DE,Saxony-Anhalt,,22402,21980
Stadthagen,52.3247,9.2069,Germany,DE,Lower Saxony,minor,22247,22210
Apolda,51.0167,11.5167,Germany,DE,Thuringia,minor,22232,22232
Radevormwald,51.2000,7.3500,Germany,DE,North Rhine-Westphalia,,22107,21952
Metzingen,48.5367,9.2858,Germany,DE,Baden-Württemberg,,22084,22084
Quickborn,53.7333,9.8972,Germany,DE,Schleswig-Holstein,,22015,22015
Eppingen,49.1333,8.9167,Germany,DE,Baden-Württemberg,,22001,22001
Ilsede,52.2667,10.1833,Germany,DE,Lower Saxony,,21975,21975
Bad Harzburg,51.8811,10.5622,Germany,DE,Lower Saxony,,21945,21754
Eckernförde,54.4742,9.8378,Germany,DE,Schleswig-Holstein,,21902,21573
Waldkirch,48.1000,7.9667,Germany,DE,Baden-Württemberg,,21899,21899
Bad Rappenau,49.2333,9.1000,Germany,DE,Baden-Württemberg,,21876,21876
Karlsfeld,48.2167,11.4667,Germany,DE,Bavaria,,21853,21853
Heide,54.1961,9.0933,Germany,DE,Schleswig-Holstein,minor,21852,21844
Versmold,52.0436,8.1500,Germany,DE,North Rhine-Westphalia,,21829,21829
Haar,48.1000,11.7333,Germany,DE,Bavaria,,21797,21797
Hockenheim,49.3181,8.5472,Germany,DE,Baden-Württemberg,,21779,21620
Neu Wulmstorf,53.4628,9.7956,Germany,DE,Lower Saxony,,21748,21748
Elsdorf,50.9333,6.5667,Germany,DE,North Rhine-Westphalia,,21745,21745
Eschborn,50.1436,8.5700,Germany,DE,Hesse,,21734,21734
Osterode,51.7286,10.2522,Germany,DE,Lower Saxony,minor,21731,21316
Ottobrunn,48.0667,11.6667,Germany,DE,Bavaria,,21719,21719
Xanten,51.6622,6.4539,Germany,DE,North Rhine-Westphalia,,21690,21502
Flörsheim,50.0167,8.4333,Germany,DE,Hesse,,21671,21671
Zerbst,51.9681,12.0844,Germany,DE,Saxony-Anhalt,,21657,21234
Halle,52.0667,8.3667,Germany,DE,North Rhine-Westphalia,,21640,21574
Sonthofen,47.5158,10.2811,Germany,DE,Bavaria,minor,21589,21589
Büren,51.5500,8.5667,Germany,DE,North Rhine-Westphalia,,21556,21328
Puchheim,48.1500,11.3500,Germany,DE,Bavaria,,21531,21221
Aichach,48.4500,11.1333,Germany,DE,Bavaria,minor,21515,21515
Sondershausen,51.3667,10.8667,Germany,DE,Thuringia,minor,21513,20885
Stadtallendorf,50.8333,9.0167,Germany,DE,Hesse,,21456,21121
Schwetzingen,49.3833,8.5667,Germany,DE,Baden-Württemberg,,21435,21435
Geseke,51.6500,8.5167,Germany,DE,North Rhine-Westphalia,,21411,21411
Lindlar,51.0167,7.3833,Germany,DE,North Rhine-Westphalia,,21396,21366
Seligenstadt,50.0333,8.9667,Germany,DE,Hesse,,21345,21345
Eislingen,48.6933,9.7067,Germany,DE,Baden-Württemberg,,21329,21329
Soltau,52.9833,9.8333,Germany,DE,Lower Saxony,,21317,21309
Mühldorf,48.2456,12.5228,Germany,DE,Bavaria,minor,21254,21254
Günzburg,48.4527,10.2713,Germany,DE,Bavaria,minor,21233,21233
Schramberg,48.2269,8.3842,Germany,DE,Baden-Württemberg,,21189,20972
Waghäusel,49.2500,8.5167,Germany,DE,Baden-Württemberg,,21178,21178
Groß-Umstadt,49.8667,8.9333,Germany,DE,Hesse,,21162,21001
Wülfrath,51.2833,7.0333,Germany,DE,North Rhine-Westphalia,,21035,21009
Bad Krozingen,47.9167,7.7000,Germany,DE,Baden-Württemberg,,21029,21029
Wipperfürth,51.1167,7.4000,Germany,DE,North Rhine-Westphalia,,21003,20879
Traunreut,47.9667,12.5833,Germany,DE,Bavaria,,20977,20861
Traunstein,47.8667,12.6333,Germany,DE,Bavaria,minor,20868,20868
Gauting,48.0678,11.3739,Germany,DE,Bavaria,,20829,20829
Werdau,50.7333,12.3833,Germany,DE,Saxony,,20793,20665
Germersheim,49.2167,8.3667,Germany,DE,Rhineland-Palatinate,minor,20779,20716
Fröndenberg,51.4719,7.7658,Germany,DE,North Rhine-Westphalia,,20766,20436
Steinhagen,52.0050,8.4147,Germany,DE,North Rhine-Westphalia,,20698,20405
Nördlingen,48.8511,10.4883,Germany,DE,Bavaria,,20674,20644
Wildeshausen,52.9000,8.4333,Germany,DE,Lower Saxony,,20667,20667
Blieskastel,49.2333,7.2500,Germany,DE,Saarland,,20656,20153
Forst (Lausitz),51.7333,14.6333,Germany,DE,Brandenburg,minor,20618,17545
Herborn,50.6825,8.3061,Germany,DE,Hesse,,20603,20520
Bruchköbel,50.1833,8.9167,Germany,DE,Hesse,,20602,20602
Zülpich,50.7000,6.6500,Germany,DE,North Rhine-Westphalia,,20597,20597
Schortens,53.5333,7.9500,Germany,DE,Lower Saxony,,20590,20590
Luckenwalde,52.0833,13.1667,Germany,DE,Brandenburg,minor,20586,20535
Mössingen,48.4064,9.0575,Germany,DE,Baden-Württemberg,,20567,20567
Coswig,51.1333,13.5833,Germany,DE,Saxony,,20554,20535
Nidderau,50.2500,8.9000,Germany,DE,Hesse,,20539,20539
Meinerzhagen,51.1167,7.6333,Germany,DE,North Rhine-Westphalia,,20535,20535
Hörstel,52.2972,7.5861,Germany,DE,North Rhine-Westphalia,,20506,20506
Senden,51.8572,7.4828,Germany,DE,North Rhine-Westphalia,,20495,20495
Enger,52.1333,8.5667,Germany,DE,North Rhine-Westphalia,,20483,20483
